SN2011fe,29.178536514024774,0.03452024967789832,0.007022825906481828,0.02017173984961934,0.004231363155308233,-0.005552818415846637,-0.007410234347988237,-0.0021299207573637962,-0.0033796821806298893
SN2006D,32.921230019798855,0.12131286941234705,0.0016912905423910375,0.01684427484485911,-0.0004878104579520923,0.006734053513467187,0.0068861788574415715,-6.966338828978158e-05,-0.0010037468409382132
SN2005W,32.83097866894005,0.10667212693708022,0.00687167998506037,0.023687271360916338,0.004172151651981715,-0.0032501344232098443,-0.006620471881369729,0.00039126845284267304,0.0006072031977513436
SN2009ig,32.56161368589275,0.07173478843708268,0.004911565820544128,0.019754474066535944,0.002310784255868472,0.0026226279849024016,0.0008828803886451676,0.0006225245569703729,-0.002434156803093343
SN2007A,34.52576405383868,0.24639514959057415,0.0038916043019653766,0.016693999102904585,-0.00032410165165635646,0.00424706231275786,-0.006089963901560942,0.004246877253853226,0.04644567767375397
SN2002fk,32.540717721904834,0.05737785491986624,0.0033203638887026672,0.017924313563834133,0.0015564459523889666,0.005185632942742478,0.004086549879180235,0.0012192169356567768,0.0002546398810662509
SN2012fr,31.37802734573266,0.05325993043347969,0.002497316300619518,0.01447738532022848,-0.00015447927846262992,0.008702460147454944,0.007410516987974384,0.002155386224114305,0.0006861247467632856
SN2001el,31.286658747791382,0.007201491414357214,0.0035798041538032377,0.01747430368456015,0.0015811645767518485,0.007538480928154211,0.00887380790141431,-0.029258081890828774,0.0017925175035389128
SN2021pit,31.286658747791382,0.007201491414400171,0.003579804153802965,0.017474303684560617,0.0015811645767516988,0.007538480928152768,0.008873807901414257,-0.029258081890818396,0.0017925175035381701
SN2005df,31.491184482883966,0.058219812740210035,0.005201351565051989,0.020763400162737734,0.0031333845796030443,-0.00018151038162095434,-0.0026778422917827496,0.00029741540203926374,0.0017961527133853392
SN2015F,31.44960396954101,0.062007894141173144,0.005622914665545164,0.019765874535000297,0.0032666441728197854,0.002347258130902292,-0.0005732998480067769,0.0008685147970528574,0.0029205775635731106
SN2018gv,32.04993329751098,0.09596753415250858,0.00627762385677773,0.022440045786149634,0.0036980133377150404,-0.00498267765694379,-0.0061641547217547625,-0.001742673460254272,-0.005673482875762488
SN2001bg,32.611900625159244,0.15407878051746668,0.007736768173467241,0.021679802839264063,0.0024504452820706337,-0.00616546620710253,-0.0012749745404309447,-0.003380492585811121,-0.007951405102020836
SN1995al,32.46295772154548,0.158324513450811,0.006657728739387122,0.02116623104949025,0.005015981729867942,-0.0022101819146404444,-0.010039438844148423,-0.00041398755370519676,0.00557508580366311
SN2021hpr,33.011237318781916,0.011886882578749768,0.16480120181125785,-0.01162981396922518,-0.0007842600873520486,0.0005789601446785428,0.0005420501646309816,5.914057877670164e-05,7.7690877569764e-05
SN1997bq,33.011237318781916,0.011886882578366058,0.16480120181128502,-0.011629813969232069,-0.0007842600873532031,0.0005789601446806077,0.0005420501646337682,5.914057877737712e-05,7.769087757015459e-05
SN2019np,32.33093447438433,0.07435304461986016,0.003427432097117074,0.0160607540266125,-0.0004688029351977986,0.00875927861413595,0.006366814523630648,0.0022263146247855736,0.0029367736018270176
SN1994ae,32.11963269336294,0.04840379920782606,0.0026734025844345074,0.016331377393928738,0.00033474961383114874,0.00737024278658347,0.004881585960784754,0.001435808700621996,0.0008218119048483684
SN2012ht,31.935739645409264,0.029903137494053437,0.003231347746045594,0.016614711856147657,0.0009954404379225506,0.005316066240152404,0.004106676277674672,0.0009900483807978582,0.0006657048466674021
